Client,ID,Order Status,User,Time,Date
Hirtle,O‑HC‑00001129,In Process,HIRTLECALLAGHAN,2:20:28 PM,9/11/2015
Hirtle,O‑HC‑00001124,In Process,HIRTLECALLAGHAN,12:12:40 PM,8/4/2015
Hirtle,O‑HC‑00001119,In Process,HIRTLECALLAGHAN,2:42:05 PM,7/2/2015
Hirtle,O‑HC‑00001117,In Process,HIRTLECALLAGHAN,10:15:23 AM,6/12/2015
Hirtle,O‑HC‑00001114,In Process,HIRTLECALLAGHAN,2:37:36 PM,6/10/2015
Hirtle,O‑HC‑00001112,In Process,HIRTLECALLAGHAN,3:53:53 PM,5/19/2015
Hirtle,O‑HC‑00001110,In Process,HIRTLECALLAGHAN,3:01:37 PM,5/19/2015
Hirtle,O‑HC‑00001088,In Process,HIRTLECALLAGHAN,10:27:18 AM,4/30/2015
Hirtle,O‑HC‑00001081,In Process,HIRTLECALLAGHAN,1:50:59 PM,4/9/2015
Hirtle,O‑HC‑00001079,In Process,HIRTLECALLAGHAN,5:02:06 PM,3/2/2015
Hirtle,O‑HC‑00001077,In Process,HIRTLECALLAGHAN,4:26:35 PM,1/26/2015
Hirtle,O‑HC‑00001074,In Process,HIRTLECALLAGHAN,1:41:38 PM,1/26/2015
Hirtle,O‑HC‑00001071,In Process,HIRTLECALLAGHAN,4:01:34 PM,1/12/2015
Hirtle,O‑HC‑00001068,In Process,HIRTLECALLAGHAN,9:28:29 AM,1/12/2015
Hirtle,O‑HC‑00001061,In Process,HIRTLECALLAGHAN,2:06:28 PM,11/14/2014
Hirtle,O‑HC‑00001059,In Process,HIRTLECALLAGHAN,10:04:54 AM,11/13/2014
Hirtle,O‑HC‑00001056,In Process,HIRTLECALLAGHAN,10:06:02 AM,11/3/2014
Hirtle,O‑HC‑00001053,In Process,HIRTLECALLAGHAN,3:17:03 PM,10/28/2014
Hirtle,O‑HC‑00001047,In Process,HIRTLECALLAGHAN,11:57:15 AM,8/26/2014
Hirtle,O‑HC‑00001041,In Process,HIRTLECALLAGHAN,10:40:36 AM,8/4/2014
Hirtle,O‑HC‑00001038,In Process,HIRTLECALLAGHAN,9:43:32 AM,7/23/2014
Hirtle,O‑HC‑00001036,In Process,HIRTLECALLAGHAN,5:07:10 PM,7/8/2014
Hirtle,O‑HC‑00001029,In Process,HIRTLECALLAGHAN,3:33:04 PM,5/22/2014
Hirtle,O‑HC‑00001027,In Process,HIRTLECALLAGHAN,8:24:10 AM,5/22/2014
Hirtle,O‑HC‑00001024,In Process,HIRTLECALLAGHAN,3:25:57 PM,5/21/2014
Hirtle,O‑HC‑00001021,In Process,HIRTLECALLAGHAN,10:00:23 AM,4/24/2014
Hirtle,O‑HC‑00001015,In Process,HIRTLECALLAGHAN,4:07:42 PM,4/15/2014
Hirtle,O‑HC‑00001011,In Process,HIRTLECALLAGHAN,11:13:43 AM,3/19/2014
Hirtle,O‑HC‑00001002,In Process,Clayton,4:48:54 PM,12/5/2013
